property_id,price,sqft,bedrooms,bathrooms,year_built,lot_size,neighborhood,latitude,longitude,crime_rate,school_rating
PROP_004970,260082.1124881821,1625.2862341273158,1,3,1971,1000.0,Suburbs,40.81072768896241,-73.22410537696967,3.6,5.8
PROP_004971,187808.08840539455,2610.126826421226,1,2,1953,1000.0,Suburbs,40.11291739117487,-73.08642163291236,4.7,2.0
PROP_004972,435233.5464193736,2932.558008595684,3,2,1988,1000.0,Historic,40.99842116358926,-73.3740544012237,3.3,4.5
PROP_004973,895654.2427826385,2673.7287360408636,3,3,2001,1000.0,Downtown,40.54868241739898,-73.98462946176281,3.7,6.0
PROP_004974,1204295.102999835,3125.0237682122884,5,3,1991,1000.0,Downtown,40.75630220052026,-73.30273771357251,7.3,8.9
PROP_004975,257775.51127225306,800.0,5,2,1965,1000.0,Suburbs,40.32238635697099,-73.50743841133315,5.9,8.3
PROP_004976,439384.94763910153,800.0,4,4,1978,1000.0,Downtown,40.62499904269861,-73.16277792239299,7.8,5.3
PROP_004977,448939.6600452145,1707.9994130259965,1,2,1970,1000.0,Tech Hub,40.33869543612373,-73.18728216026474,8.2,9.4
PROP_004978,489323.01370385016,1127.326234330848,1,3,2019,1000.0,Suburbs,40.16812129058475,-73.60262145036072,8.5,7.9
PROP_004979,533453.6046052432,800.0,2,5,2022,1000.0,Historic,40.152244864769905,-73.203818045773,3.4,5.2
PROP_004980,583366.5520795342,2433.6544773469277,2,3,1959,1000.0,Waterfront,40.613633052003735,-73.93533114050233,1.7,8.6
PROP_004981,901262.3268771233,2972.055716214574,1,3,1987,1000.0,Downtown,40.295378463208905,-73.84105425560821,4.6,6.7
PROP_004982,568343.5881575206,1860.581340442279,3,5,1988,1000.0,Historic,40.72009503852894,-73.41875845470905,1.7,4.0
PROP_004983,379422.1108765943,1157.8635829101163,1,3,1986,1000.0,Historic,40.650411611396706,-73.93705761600644,7.1,8.9
PROP_004984,510504.3916352458,2366.249312473379,3,4,1989,1000.0,Suburbs,40.540931919158275,-73.90817198697839,1.7,2.1
PROP_004985,545826.4896087891,2844.5201935472896,4,4,1982,1000.0,Suburbs,40.031649739606024,-73.15723991807235,8.7,1.2
PROP_004986,1050542.6095890757,2963.9549827311707,4,5,1991,1000.0,Downtown,40.126134660990466,-73.09477475836003,6.3,1.2
PROP_004987,469216.02344366413,2406.543150652879,5,4,1951,1000.0,Waterfront,40.19882887733229,-73.32704617453739,3.9,8.9
PROP_004988,509227.64008023846,1529.2304407787833,2,2,2003,1000.0,Historic,40.93627923579878,-73.62188682016864,4.1,5.8
PROP_004989,130698.37780532056,800.0,1,3,1956,1000.0,Suburbs,40.11270598468664,-73.62635167705544,8.0,3.8
PROP_004990,166719.53789424422,1567.4916641686439,3,1,1953,1000.0,Historic,40.47647135974344,-73.18528962072436,6.6,1.9
PROP_004991,314624.8918884495,1326.9433525548106,2,2,1954,1000.0,Waterfront,40.93926909224225,-73.51883860049655,1.5,6.0
PROP_004992,417596.61061653856,2831.4805494580605,3,2,1985,1000.0,Suburbs,40.30067965200976,-73.20577066696488,6.7,1.8
PROP_004993,363319.55538606585,1692.8023410229598,1,4,1979,1000.0,Suburbs,40.77455110272427,-73.76762194680026,7.4,7.4
PROP_004994,474006.04866061,2033.4367229619515,5,4,1979,1000.0,Historic,40.10837151807941,-73.63660410188739,9.0,2.3
PROP_004995,525265.7177647945,1910.299435234322,4,4,1984,1000.0,Suburbs,40.23944905204771,-73.28883848415384,8.1,2.4
PROP_004996,1946516.6513190086,2627.2870189230703,5,7,2019,1000.0,Waterfront,40.114486992854694,-73.78617816663207,7.5,4.3
PROP_004997,580612.4106154568,2403.34900183942,5,2,1996,1000.0,Historic,40.77828725230118,-73.05288956612469,3.4,3.2
PROP_004998,656024.486941916,2879.7913736983437,3,2,2014,1000.0,Suburbs,40.827272711376324,-73.60179034139794,7.0,2.0
PROP_004999,566843.9279577737,3235.33535291759,1,5,1985,1000.0,Suburbs,40.27604349265175,-73.09699613802465,3.8,10.0
PROP_005000,825728.9510550945,1214.2828719137124,3,1,2013,1000.0,Tech Hub,40.19826951068466,-73.38392604862705,1.5,4.7
PROP_005001,580817.6292803015,2380.066019578241,1,1,2013,1000.0,Suburbs,40.54960039813518,-73.76483628716736,1.6,6.4
PROP_005002,556066.863394677,1458.4517759278165,5,2,2001,1000.0,Suburbs,40.15503322933027,-73.63207495117217,2.8,1.9
PROP_005003,744264.7617986923,800.0,4,4,1987,1000.0,Downtown,40.49166714292616,-73.71433263363869,3.0,9.1
PROP_005004,1534111.1240307605,3356.488973305529,3,4,2006,1000.0,Waterfront,40.83226765606472,-73.4913953960132,6.8,1.8
PROP_005005,1034595.2991012335,800.0,2,5,2012,1000.0,Waterfront,40.152918879932905,-73.91483859057541,4.5,5.9
PROP_005006,571262.4279986292,3563.1836190843846,1,4,1995,1000.0,Historic,40.96102556780672,-73.12534162104834,8.0,1.6
PROP_005007,479267.58381790225,1607.989292292622,5,9,1980,1000.0,Suburbs,40.75274706293282,-73.15813861943882,6.4,1.6
PROP_005008,547794.6308035979,2296.479200806608,1,2,1988,1000.0,Historic,40.599788654605995,-73.6729551478738,6.0,9.7
PROP_005009,639638.4567458772,3525.2285126660836,5,3,1955,1000.0,Waterfront,40.533388488591015,-73.24508378207034,8.3,7.8
PROP_005010,1117020.0011186134,2678.968760619957,2,1,2021,1000.0,Tech Hub,40.82090948795563,-73.9336042037962,9.4,3.6
PROP_005011,700008.0079651246,2069.4784678198057,3,1,1993,1000.0,Tech Hub,40.231128637784344,-73.86037373064305,7.2,7.8
PROP_005012,747027.4279611992,1841.5208025381303,4,5,1998,1000.0,Downtown,40.14820363215423,-73.17798198441193,6.6,6.2
PROP_005013,414890.64317146543,2416.209321523697,4,5,1951,1000.0,Tech Hub,40.31445563526469,-73.40285616040238,5.0,3.3
PROP_005014,678351.7208151215,2972.9103518108686,1,6,1991,1000.0,Historic,40.29868496105257,-73.14317622101258,1.3,5.1
PROP_005015,314465.3621190801,1519.6146256166064,1,3,1960,1000.0,Waterfront,40.7739251314479,-73.52089889725501,7.8,1.5
PROP_005016,548774.0394511272,3513.5891778423675,2,4,1979,1000.0,Suburbs,40.86802347338815,-73.44254570389391,7.1,6.8
PROP_005017,833066.7248371249,2016.027783364144,5,2,2018,1000.0,Historic,40.25593633734363,-73.31520779670657,6.2,3.8
PROP_005018,607840.9131421914,1908.7939278270478,2,2,1976,1000.0,Waterfront,40.730018896089035,-73.79542979831952,8.4,1.9
PROP_005019,767952.6744957567,3294.556341233304,4,2,1990,1000.0,Historic,40.95141739790832,-73.674723231651,3.7,2.7
PROP_005020,504431.83148233686,2757.2787911307187,4,1,1970,1000.0,Historic,40.394668380423454,-73.87618426081573,9.6,9.1
PROP_005021,405262.18569295347,2291.019641582924,4,2,1977,1000.0,Suburbs,40.65206731539489,-73.94630344907571,8.6,8.1
PROP_005022,396117.7373674234,1183.1566382624956,1,2,1994,1000.0,Historic,40.546966186760685,-73.30987350589122,9.9,6.6
PROP_005023,152540.18363274806,1628.8973549725606,1,2,1954,1000.0,Suburbs,40.532868654372535,-73.94453039320678,1.2,8.6
PROP_005024,857828.0133164347,1617.1840373552895,2,3,2001,1000.0,Waterfront,40.18034849116069,-73.47658412824332,6.9,8.3
PROP_005025,1182281.0295501316,3063.5979155356504,2,3,2021,1000.0,Tech Hub,40.12275950277023,-73.13047703137694,7.5,4.3
PROP_005026,748572.4948429954,1823.4926330925125,4,3,1987,1000.0,Tech Hub,40.14936078516374,-73.88205696732587,9.1,8.5
PROP_005027,292435.5305131307,1403.6377237014265,1,4,1957,1000.0,Downtown,40.35369868277733,-73.28820304419008,2.8,3.4
PROP_005028,601475.9850451412,1450.8673909467686,2,3,1985,1000.0,Waterfront,40.979515357111296,-73.76172616866727,2.7,3.1
PROP_005029,819596.4375937551,3713.455051803458,1,8,1965,1000.0,Waterfront,40.045515401566355,-73.05075234226226,4.3,5.2
PROP_005030,456522.4586601877,1573.5478938976503,2,2,1968,1000.0,Downtown,40.66691402775235,-73.19614228915728,3.0,9.6
PROP_005031,219869.68734566311,1820.5530504380044,1,3,1957,1000.0,Historic,40.60576042875714,-73.81603698940906,7.2,5.4
PROP_005032,287311.59397316154,2593.733164397661,3,3,1957,1000.0,Historic,40.90752170120919,-73.16877143999695,2.2,5.7
PROP_005033,122232.28427836506,898.2406029733197,1,2,1952,1000.0,Historic,40.18709858550582,-73.34336916701942,9.5,5.1
PROP_005034,619159.3660206896,1976.605019898586,2,5,2013,1027.9689600174563,Historic,40.380098826689185,-73.62710500298351,5.5,6.8
PROP_005035,862613.2719365106,1295.5625427917967,2,3,2019,1000.0,Downtown,40.34678493418248,-73.5658702761376,2.7,2.2
PROP_005036,1345899.8445950816,3605.4500335281355,1,3,2013,1000.0,Waterfront,40.21007321024932,-73.56465298119868,8.7,6.6
PROP_005037,693356.5920954163,2304.2025525715535,4,3,2008,1000.0,Suburbs,40.06694857935229,-73.34207186124874,3.3,2.3
PROP_005038,600201.1064255148,2543.581811541691,1,2,1996,1000.0,Historic,40.967309825243646,-73.34194786162443,3.9,9.2
PROP_005039,871760.3706336903,2744.953339599839,3,3,1985,1000.0,Downtown,40.41103588882638,-73.34489725957454,2.1,9.9
PROP_005040,290040.3237447626,953.2032903709523,1,2,1970,1000.0,Tech Hub,40.91080046596263,-73.16194645663228,4.2,1.6
PROP_005041,855137.8182573149,3248.2820522342618,2,3,2009,1000.0,Historic,40.26316044865318,-73.55682833461431,5.2,5.6
PROP_005042,713783.4874707903,2155.054599726661,1,1,2007,2139.6348303020445,Tech Hub,40.50739579046813,-73.85609249410905,8.9,1.4
PROP_005043,230628.2608402568,1151.9002807950064,5,7,1955,1000.0,Suburbs,40.26254298568059,-73.32001303802,3.9,1.1
PROP_005044,662132.415150006,3659.9178546485755,2,3,1973,1000.0,Downtown,40.25088003150313,-73.59800426013473,2.8,2.0
PROP_005045,1285583.004753079,2630.148561034118,1,5,2015,1000.0,Tech Hub,40.398050280270624,-73.96003238079082,2.4,7.8
PROP_005046,327330.8745354005,1309.1345281537374,4,1,1953,1000.0,Waterfront,40.841625740547244,-73.25619045910221,5.2,9.5
PROP_005047,251295.8773310131,800.0,3,4,1981,1000.0,Suburbs,40.724282896459925,-73.89702218371896,6.1,4.6
PROP_005048,1013313.9908642661,1300.3897806604843,5,3,1999,1000.0,Waterfront,40.64362475364053,-73.2887014234351,5.3,3.7
PROP_005049,880627.7546482666,1982.90821654124,5,1,1997,1000.0,Downtown,40.62657710602473,-73.104609624804,4.9,3.7
PROP_005050,141882.70707899547,1240.0016975195635,5,4,1954,1000.0,Suburbs,40.13935841709831,-73.02143252133996,3.8,5.6
PROP_005051,371707.65548218484,1878.5038738086266,2,5,1953,1000.0,Tech Hub,40.994875163197214,-73.78914782051544,8.7,4.4
PROP_005052,1159658.7081283552,1547.9650015534362,5,2,2019,1000.0,Downtown,40.174566144195175,-73.8609269436245,5.2,4.7
PROP_005053,241165.018725184,1838.5253199737106,2,1,1963,1000.0,Suburbs,40.6861960227071,-73.72555259112389,9.6,8.1
PROP_005054,393389.967481631,2878.944290917626,2,1,1955,1000.0,Tech Hub,40.32057446803412,-73.12009960851158,4.3,3.7
PROP_005055,490475.7466496149,2941.5822643008023,1,4,1956,1000.0,Tech Hub,40.59629980594481,-73.46619826878818,7.6,3.6
PROP_005056,258725.42837997252,1046.3027657172197,1,3,1970,1000.0,Suburbs,40.90996930958831,-73.8825233826364,5.9,6.7
PROP_005057,1705174.921829118,3394.878340794579,3,3,2016,1000.0,Waterfront,40.19470133043284,-73.5186925497743,1.0,2.8
PROP_005058,1352499.1600882444,3295.9254169944415,2,4,2003,1000.0,Downtown,40.726157816572105,-73.18145669539486,2.2,8.9
PROP_005059,527247.0251130781,2737.2439683345574,4,3,1980,1000.0,Suburbs,40.366510596372386,-73.17498808361007,7.2,5.8
PROP_005060,494473.0849066808,1913.6492366768796,3,3,1995,1000.0,Historic,40.00011613978421,-73.9896446602833,5.8,2.3
PROP_005061,1257179.9001601343,2685.3162343399295,1,1,2021,1000.0,Tech Hub,40.997175542561386,-73.12369627618307,6.1,3.6
PROP_005062,222956.1119821148,800.0,1,1,1963,1000.0,Tech Hub,40.72845126596154,-73.42423379934412,2.9,2.9
PROP_005063,763149.6485448944,3859.406991158611,4,3,1967,1000.0,Tech Hub,40.399732021507745,-73.58625309542676,1.5,6.3
PROP_005064,588450.8845457771,1802.7465396844118,1,5,1965,1000.0,Waterfront,40.72480872508714,-73.97026683070406,6.3,2.1
PROP_005065,1365095.090733068,2780.4311744748575,4,4,1990,1000.0,Tech Hub,40.55009205037411,-73.17482832955262,1.2,6.1
PROP_005066,1120256.3505610842,2199.7895700928584,3,1,2020,1001.1831888278184,Tech Hub,40.956177108379954,-73.90845857159302,6.0,8.9
PROP_005067,268350.46947173186,2702.510154694367,3,4,1955,1000.0,Suburbs,40.16078348273836,-73.33321263632145,4.2,6.9
PROP_005068,1394707.6647098255,2030.6212074161444,5,3,2023,1000.0,Tech Hub,40.67801070468779,-73.45169865220397,6.8,2.3
PROP_005069,303299.7395374726,934.8337979129267,2,4,1957,1000.0,Downtown,40.55804321834094,-73.62853026122461,7.9,4.4
PROP_005070,1370149.3691092448,2857.1753247781335,1,3,2016,1000.0,Waterfront,40.91964565509843,-73.30170714023056,6.4,5.2
PROP_005071,272169.93108492484,1313.7982446572437,2,2,1985,1000.0,Suburbs,40.180391703382156,-73.09329721439542,3.0,2.4
PROP_005072,1444154.9891488932,3027.389943792347,4,4,2014,1000.0,Downtown,40.32704842088585,-73.36645260474684,8.4,9.5
PROP_005073,657153.9497773496,1926.453441237858,3,3,1978,1000.0,Tech Hub,40.7061385478744,-73.05709515495396,9.4,7.0
PROP_005074,287787.3943698242,1544.7482389515772,1,3,1963,1000.0,Downtown,40.50720414611064,-73.34813165455353,8.7,9.9
PROP_005075,515246.0150929476,1993.0874348961133,2,5,1981,1000.0,Historic,40.65430220397034,-73.93148963447463,2.8,8.2
PROP_005076,286653.28861288814,2708.4763863993576,3,1,1960,1000.0,Suburbs,40.11149430297598,-73.75396117924801,2.3,2.7
PROP_005077,449238.4230244883,3226.947528400454,2,4,1958,1000.0,Downtown,40.805166656698404,-73.45874450196035,7.3,4.6
PROP_005078,396796.4040094865,1738.5960908831441,5,5,1952,1000.0,Waterfront,40.50264737853488,-73.66743283167872,5.2,1.7
PROP_005079,517152.5499546762,2150.545599545476,4,8,1979,1000.0,Suburbs,40.18359823712147,-73.9886014947704,4.2,5.1
PROP_005080,222693.96225590637,2008.051299993991,4,2,1955,1000.0,Suburbs,40.91859801941954,-73.0285584968378,4.6,4.7
PROP_005081,583536.2733709065,1137.5670778427484,3,3,1980,1000.0,Downtown,40.44443046490122,-73.08485468243558,7.4,8.9
PROP_005082,352464.80678856006,1390.1508689687457,1,1,2003,1000.0,Suburbs,40.69694964768624,-73.25944986289116,5.5,9.8
PROP_005083,492455.5117865723,1942.9159161893278,1,3,2020,1000.0,Suburbs,40.48935827933408,-73.54853608018222,4.5,6.7
PROP_005084,638526.0127298868,2348.185442752582,5,2,1989,1942.235512837524,Historic,40.701272030738174,-73.9621760587018,5.3,3.7
PROP_005085,601689.1948724297,1427.3176303670532,5,2,1977,1000.0,Waterfront,40.003952770498266,-73.06189984825369,8.3,8.7
PROP_005086,141246.54230025446,800.0,2,2,1950,1000.0,Historic,40.08176417728223,-73.65160421542352,1.6,2.9
PROP_005087,397040.5351880012,3130.263393240821,1,4,1969,1000.0,Suburbs,40.77993841671121,-73.65437654966192,6.9,4.8
PROP_005088,476814.03582242015,1819.0278259262357,2,1,1980,1000.0,Tech Hub,40.42596136429109,-73.2976391835212,3.7,4.4
PROP_005089,418530.91570882703,905.5201316728021,2,3,2005,1000.0,Suburbs,40.021004850918864,-73.15324264333714,6.5,5.6
PROP_005090,450312.747711911,1723.507987477776,2,3,2003,1000.0,Historic,40.151264730657424,-73.00170925428812,4.7,4.0
PROP_005091,766789.2748325373,3710.969436713589,5,3,1960,1000.0,Waterfront,40.84332059304529,-73.37848385109068,3.1,2.8
PROP_005092,595383.1454668366,2537.288973211966,4,5,1995,1000.0,Suburbs,40.697324357253976,-73.68730328935068,8.3,7.9
PROP_005093,351507.8005590467,1554.3171405789872,4,4,1970,1000.0,Suburbs,40.073294845700474,-73.05881161090873,8.1,8.6
PROP_005094,312435.64559046266,908.6858173954845,5,2,1952,1000.0,Waterfront,40.87684214358226,-73.7876083152019,6.6,5.1
PROP_005095,389411.40613236406,3281.0681098513724,4,4,1956,1000.0,Historic,40.38328344328237,-73.76973813437834,4.2,7.1
PROP_005096,686851.2323036406,2557.970253153725,5,4,1962,1000.0,Tech Hub,40.03546285736452,-73.28214512776779,3.4,9.6
PROP_005097,327946.79047220043,2782.812729790157,1,3,1963,1000.0,Historic,40.41399674761957,-73.0837442591528,4.4,3.2
PROP_005098,924262.4991678683,2283.1218212901463,1,4,2002,1000.0,Downtown,40.41002174411234,-73.8364097313117,7.1,6.8
PROP_005099,295357.3470002864,1948.1497313656598,2,1,1954,1000.0,Tech Hub,40.62028402330405,-73.6198735873567,5.0,6.3
PROP_005100,967132.4693018928,1384.3485864180946,5,4,2011,1000.0,Downtown,40.7325791653024,-73.45382756097749,6.7,6.0
PROP_005101,135954.80773247872,800.0,1,2,1965,1000.0,Suburbs,40.843911400868265,-73.5820311951631,6.9,6.9
PROP_005102,484358.0550360832,1361.014918334812,2,4,2007,1000.0,Historic,40.448209067464155,-73.25186353723642,4.2,1.6
PROP_005103,437245.2483953825,1877.5544171246875,3,4,1982,1000.0,Historic,40.457191368802754,-73.46173134133568,9.9,1.1
PROP_005104,271668.3363256634,1909.924312437958,2,1,1973,1000.0,Suburbs,40.69213854976648,-73.81798179134694,6.2,1.3
PROP_005105,1042569.0094391613,2816.065351080414,1,5,2001,1000.0,Tech Hub,40.09813992346486,-73.77610013961196,5.4,9.3
PROP_005106,533447.66414772,1891.8707550319004,4,5,1984,1000.0,Historic,40.389143387488055,-73.08742260344931,1.3,1.7
PROP_005107,638405.1267901403,1746.3907229568495,3,3,1985,1000.0,Tech Hub,40.53416900084303,-73.91187559725077,8.4,7.4
PROP_005108,891732.2223630032,1872.5155957539573,2,2,2001,1000.0,Waterfront,40.95237546415706,-73.04484509762854,2.3,8.2
PROP_005109,1643566.881797475,2056.719897781442,4,6,2008,1000.0,Waterfront,40.863865049669045,-73.96699858294421,4.8,9.3
PROP_005110,654834.6967221977,2279.3592485370255,3,4,1979,1000.0,Tech Hub,40.570657241235004,-73.12017768108652,9.1,3.2
PROP_005111,833480.3098470635,2359.3967770064164,3,1,2001,1000.0,Downtown,40.51306106516649,-73.64627284623943,2.3,3.8
PROP_005112,679989.0533666025,2693.388093447474,4,1,2007,1000.0,Suburbs,40.83971783308147,-73.94575735609449,8.3,6.0
PROP_005113,1476919.7600687807,2431.111604151597,5,4,2021,1000.0,Downtown,40.51036032170498,-73.27320466151043,4.0,3.2
PROP_005114,286936.2047024301,3110.3376393551193,2,1,1961,1000.0,Historic,40.73016096336637,-73.33551093090358,4.5,5.2
PROP_005115,251869.1101985855,800.0,5,2,1968,1000.0,Suburbs,40.070078656272216,-73.30031936769235,4.4,6.3
PROP_005116,402516.24572105566,946.5076790155069,2,3,1998,1000.0,Historic,40.92817866232018,-73.33541478492957,1.3,4.2
PROP_005117,652615.8788159376,1776.0166100050665,2,2,2019,1000.0,Historic,40.81491803353834,-73.18875042729367,2.1,4.2
PROP_005118,1453683.5939491086,1986.1221036343854,5,10,2023,1000.0,Tech Hub,40.32978414214512,-73.03030734627522,4.2,7.3
PROP_005119,1398769.4097332354,2315.80705260997,3,2,2015,1000.0,Waterfront,40.763827828435495,-73.94867956434727,3.9,5.4
PROP_005120,585659.7387089105,1161.7334718669995,1,2,1982,1000.0,Tech Hub,40.61770968169989,-73.62748211599332,1.3,8.8
PROP_005121,482213.03218140744,1561.6467112854516,3,2,1985,1000.0,Historic,40.95722063724905,-73.8937002536087,9.3,8.5
PROP_005122,707130.4330040928,2480.6046255907527,5,2,2017,1000.0,Historic,40.384830981513154,-73.78214972828006,5.5,1.4
PROP_005123,866373.9417698428,2475.7498735116465,2,3,2003,1000.0,Downtown,40.64729097842029,-73.48333208412447,8.2,4.3
PROP_005124,582319.4381250447,2058.447358686231,3,6,1969,1000.0,Tech Hub,40.93386654641262,-73.77650925350879,5.2,5.5
PROP_005125,697208.6005993079,3633.388706544391,5,3,1976,1000.0,Historic,40.043168295392455,-73.96520646629702,4.2,5.8
PROP_005126,884627.2078884433,1347.013186537483,2,4,2009,1000.0,Waterfront,40.07718776332617,-73.47900883969209,4.9,2.7
PROP_005127,301882.8902160438,2494.261665952495,3,3,1961,1000.0,Historic,40.90552020530674,-73.99596958346551,8.2,2.0
PROP_005128,318585.118408452,843.6839719470015,3,8,1957,1000.0,Downtown,40.542182938699376,-73.18404009149876,4.3,5.0
PROP_005129,836139.8905423513,1995.4158084748046,3,2,1995,1000.0,Waterfront,40.156839430564226,-73.1073454584543,9.9,1.5
PROP_005130,451172.79438982974,2919.0917704515564,1,2,1951,1000.0,Waterfront,40.37167726289406,-73.46316804470479,9.8,5.9
PROP_005131,457626.1639785823,1527.5984484806013,2,1,2009,1000.0,Suburbs,40.72604436294714,-73.76679208689752,4.0,5.3
PROP_005132,242380.74525953605,2657.9301350926253,3,4,1953,1000.0,Suburbs,40.59565394074364,-73.52781629027146,8.0,5.3
PROP_005133,540511.8500550626,1988.0215875659217,3,1,2005,1000.0,Suburbs,40.44520862273128,-73.77642826521175,9.7,6.2
PROP_005134,594140.8109498741,2553.742799275208,2,3,2020,1000.0,Suburbs,40.07883812332387,-73.52855436934813,8.5,2.6
PROP_005135,2178549.985751719,3701.469646546582,5,4,2016,1000.0,Waterfront,40.49865404090463,-73.67246971229049,7.7,9.6
PROP_005136,908052.6122785658,3362.2089316277925,5,3,1981,1000.0,Downtown,40.05190607086947,-73.09363580259448,5.0,9.2
PROP_005137,456908.2573681621,1386.2181869803985,1,2,1991,1000.0,Downtown,40.743677758542134,-73.77488296508109,7.5,6.0
PROP_005138,477944.449862935,800.0,3,4,2006,1000.0,Historic,40.80346964096367,-73.0684058483057,5.1,2.5
PROP_005139,357635.09230473905,2332.9075791662035,4,2,1952,1000.0,Tech Hub,40.122272511888944,-73.15117445177533,5.3,5.6
PROP_005140,91957.16711326434,800.0,1,1,1950,1000.0,Suburbs,40.7423394008768,-73.81629264949869,2.5,5.2
PROP_005141,953347.3142661118,1979.8421067448935,3,3,1993,1000.0,Waterfront,40.06946202510715,-73.54005835248297,2.2,2.5
PROP_005142,744401.7092529291,2915.1810384752534,1,4,1984,1000.0,Tech Hub,40.22807940053816,-73.9372461724507,7.3,2.7
PROP_005143,920112.1847622683,1623.5607246588668,5,5,1987,1000.0,Tech Hub,40.30670004456317,-73.35733949273502,2.8,7.5
PROP_005144,256630.70874761321,935.0779605522714,2,2,1960,1000.0,Tech Hub,40.01422413368074,-73.84547862602815,8.4,5.5
PROP_005145,753783.1299507833,2343.514981601921,3,3,1984,1000.0,Tech Hub,40.23848040659418,-73.40319701890034,6.9,8.6
PROP_005146,327540.7529450082,2049.4356629590616,3,5,1975,1000.0,Suburbs,40.23050326034781,-73.26108079001187,4.0,2.2
PROP_005147,227524.6425882609,1641.8444708941897,2,2,1957,1000.0,Historic,40.304028332699524,-73.70031177670424,4.6,4.0
PROP_005148,906896.7667808937,1488.5136897077537,1,5,2012,1000.0,Tech Hub,40.07018153006372,-73.67836924710534,8.7,4.4
PROP_005149,617731.2725237788,1396.4375969197965,4,3,2019,1411.0446307069085,Historic,40.40482985160198,-73.26690784241171,3.1,2.9
PROP_005150,451179.0620200288,1067.926407984661,3,5,1999,1000.0,Suburbs,40.2522307548316,-73.06012024904209,6.9,1.0
PROP_005151,1310313.2173426903,2301.6739950993556,5,3,1997,1000.0,Tech Hub,40.350603145791524,-73.67913546994617,9.2,7.2
PROP_005152,657203.9227236507,2207.7592063534826,2,1,1997,1000.0,Downtown,40.899548140110824,-73.67852471777341,8.8,4.8
PROP_005153,1311767.8186997306,3260.599481738789,4,2,1990,1000.0,Tech Hub,40.437064671425574,-73.27865259283445,6.1,5.2
PROP_005154,784274.3375201662,1908.1576434973963,1,4,1980,1000.0,Waterfront,40.38012319092761,-73.14037963790337,4.3,9.4
PROP_005155,214124.54427873282,1017.9832980311753,2,5,1956,1000.0,Historic,40.504401866132,-73.91183826293656,6.1,3.0
PROP_005156,1047849.4230026145,2026.4572353877134,4,2,2019,1000.0,Downtown,40.88915887266423,-73.53045910628622,9.2,2.9
PROP_005157,1032274.6107365615,800.0,1,8,2021,1000.0,Downtown,40.97843153775412,-73.07655436205282,9.1,4.2
PROP_005158,1416661.0676927767,2765.6291916861587,2,4,2016,1000.0,Waterfront,40.944665063819556,-73.23965819606667,7.9,4.8
PROP_005159,446168.2154495882,2698.8274372318447,1,5,1972,1561.4556422668018,Suburbs,40.85283845841605,-73.44625178681669,1.7,7.7
PROP_005160,595296.850862499,1201.6739890967071,3,3,1994,1000.0,Downtown,40.919610590703144,-73.8163377613793,4.5,8.5
PROP_005161,1200558.1168348219,2606.80137377331,3,2,1998,1000.0,Tech Hub,40.77105269443794,-73.47888223244554,9.7,6.4
PROP_005162,646415.880644408,832.553183328914,2,3,1993,1000.0,Tech Hub,40.520230773358584,-73.68899451270852,3.8,7.8
PROP_005163,432082.0269548396,1998.253780796548,1,2,1972,1000.0,Downtown,40.07014081956761,-73.32846302761429,8.7,3.1
PROP_005164,952054.6743402254,4169.276071823351,3,3,1970,1000.0,Downtown,40.56709308601392,-73.30916109628589,4.2,6.5
PROP_005165,889737.6344330881,1590.0250792184154,3,1,1997,1000.0,Tech Hub,40.00995090697701,-73.4760790590475,4.1,9.9
PROP_005166,792774.6885904145,3066.3321488515285,2,4,1972,1000.0,Tech Hub,40.64095724672316,-73.77481724575118,6.3,6.3
PROP_005167,257835.91317550186,1669.9968536992092,3,1,1950,1000.0,Waterfront,40.79353810606875,-73.18931585367332,2.1,1.4
PROP_005168,251455.8908235367,800.0,5,4,1969,1000.0,Suburbs,40.78215065214703,-73.52861123615816,8.3,9.9
PROP_005169,518336.33867934707,1913.270682064696,1,3,2011,1000.0,Suburbs,40.301873583374785,-73.38936632270675,6.3,6.4
PROP_005170,849736.8274175356,2563.4321210607213,3,3,2021,1000.0,Suburbs,40.59546182901508,-73.80073720021434,1.0,8.8
PROP_005171,1271239.2949976085,2577.2985469838327,5,3,2003,1000.0,Downtown,40.883823208567,-73.81812346100445,7.0,9.1
PROP_005172,972850.7830136569,1757.5948773295902,5,3,2002,1000.0,Tech Hub,40.89412093700885,-73.48153656490453,5.8,3.8
PROP_005173,828649.1360105334,1859.3025400965014,2,1,1995,1000.0,Waterfront,40.89901056200655,-73.48359842454632,9.9,9.2
PROP_005174,1208148.2118325809,2935.2266514953167,1,2,1998,1000.0,Tech Hub,40.3603169804885,-73.17770084387854,9.5,7.6
PROP_005175,741403.2898990874,1862.1453092306954,5,4,2014,1000.0,Suburbs,40.923013341765994,-73.53867629150243,7.3,5.1
PROP_005176,415109.2165166976,1479.72543414461,4,1,1965,1000.0,Tech Hub,40.39736070473231,-73.33471756054627,6.9,5.7
PROP_005177,214929.0286017029,1537.2768973897462,2,2,1960,1000.0,Suburbs,40.5114039458336,-73.56343324897519,6.5,8.2
PROP_005178,908005.9404722083,2535.4578908620074,1,2,2010,1000.0,Tech Hub,40.34966681910022,-73.02229429164473,8.9,5.3
PROP_005179,477180.7733712571,1386.784582486722,2,5,1985,1000.0,Historic,40.522777608621304,-73.95836136827586,8.0,8.4
PROP_005180,488267.5225304979,3146.248080906761,3,3,1958,1000.0,Waterfront,40.77614415244042,-73.96352819023426,7.7,1.8
